Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES
2015-11-30,139.15386962890622,41.19184494018555,48.55077743530274,81.56999969482422,99.54733276367188,36.64389419555664,91.45999908447266,2.359999895095825,161.5518341064453,8.391382217407228
2015-12-01,139.43821716308594,41.68703079223633,49.27716445922852,83.83999633789062,100.39219665527344,37.52934265136719,92.5500030517578,2.3399999141693115,161.1646270751953,8.382980346679688
2015-12-02,138.37179565429688,41.46694946289063,48.19176864624024,84.72000122070312,99.89083099365234,37.3444709777832,92.0199966430664,2.2699999809265137,156.78651428222656,8.063790321350098
2015-12-03,137.19868469238278,40.48575210571289,46.85588455200195,79.0,98.34961700439452,36.604976654052734,89.91000366210938,2.2300000190734863,153.65936279296875,7.996591567993164
2015-12-04,140.61128234863278,41.54030990600586,47.74090194702149,80.5,101.29278564453124,37.84071350097656,92.58000183105469,2.2799999713897705,154.70176696777344,7.828596115112305
2015-12-07,140.193603515625,41.77872848510742,46.98112487792969,79.81999969482422,101.14423370361328,37.6461067199707,89.5999984741211,2.359999895095825,150.12513732910156,7.736198425292969
2015-12-08,139.34046936035156,41.76955795288086,47.31509017944336,86.4000015258789,101.11638641357422,38.29803085327149,91.72000122070312,2.390000104904175,148.7948455810547,7.727798938751222
2015-12-09,138.68280029296878,41.2285270690918,46.78074264526367,82.77999877929688,99.61231231689452,37.548805236816406,89.55999755859375,2.3499999046325684,152.10073852539062,7.778199195861816
2015-12-10,139.98919677734378,41.54948043823242,46.57200241088867,84.62999725341797,99.90013122558594,37.3444709777832,88.95999908447266,2.450000047683716,150.66123962402344,7.794998168945312
2015-12-11,137.59858703613278,40.67831802368164,45.11924362182617,82.9800033569336,97.76471710205078,36.21576690673828,91.41999816894531,2.359999895095825,147.7722930908203,7.534604549407959
2015-12-14,140.08699035644528,41.09097671508789,46.28813552856445,80.69999694824219,98.74885559082031,36.9358024597168,93.26000213623048,2.3399999141693115,146.54127502441406,7.417007923126222
2015-12-15,131.64424133300778,41.806243896484375,47.08131790161133,84.43000030517578,99.08308410644531,37.66556167602539,94.0199966430664,2.359999895095825,155.03927612304688,7.7697978019714355
2015-12-16,133.26170349121094,42.22805786132813,48.11662292480469,86.54000091552734,101.27420806884766,38.15207290649414,95.55999755859376,2.539999961853028,159.6556396484375,7.870594024658202
2015-12-17,132.28414916992188,41.50362777709961,47.07296752929688,85.66999816894531,95.87068939208984,37.82124710083008,94.1999969482422,2.559999942779541,151.96173095703125,7.727798938751222
2015-12-18,130.56893920898438,40.07310485839844,46.53861999511719,87.5999984741211,94.6358642578125,37.43204116821289,91.30999755859376,2.450000047683716,148.48709106445312,7.610201835632324
2015-12-21,131.06657409667972,40.38489151000977,46.92268371582031,88.31999969482422,95.62001037597656,37.69475936889648,91.62000274658205,2.5299999713897705,148.56649780273438,7.69420051574707
2015-12-22,132.39077758789062,40.788368225097656,48.08322143554688,87.68000030517578,96.33490753173828,38.15207290649414,93.81999969482422,2.7699999809265137,146.8185272216797,7.803395271301269
2015-12-23,134.33702087402344,41.35690307617188,48.90979385375977,88.25,96.94767761230469,37.79205703735352,94.6999969482422,2.8299999237060547,148.0401611328125,8.01339054107666
2015-12-24,134.36370849609378,41.35690307617188,48.80960083007813,90.33000183105469,96.77127838134766,37.86989974975586,94.3000030517578,2.9200000762939453,148.10968017578125,8.046989440917969
2015-12-28,134.390380859375,41.29271697998047,49.05173873901367,88.97000122070312,96.63201904296876,37.97693252563477,94.1999969482422,3.0,149.5199432373047,7.946190357208253
2015-12-29,135.87448120117188,42.01715469360352,49.63617706298828,92.83000183105469,97.78327941894531,38.51209259033203,95.33000183105469,3.0,151.15863037109375,8.072190284729004
2015-12-30,135.00360107421878,41.51279830932617,49.92840194702149,92.12000274658205,98.28463745117188,38.36614227294922,95.27999877929688,2.9800000190734863,150.3641357421875,7.979792594909668
2015-12-31,133.87490844726562,41.18267440795898,49.46084976196289,90.27999877929688,97.02195739746094,37.66556167602539,93.94000244140624,2.869999885559082,149.48020935058594,8.038590431213379
2016-01-04,130.48007202148438,39.36701202392578,48.09992980957031,85.23999786376953,94.54302978515624,36.604976654052734,91.97000122070312,2.7699999809265137,151.1983642578125,7.920994758605957
2016-01-05,131.04884338378906,39.35783386230469,47.89954376220703,85.0,95.03509521484376,36.1379280090332,92.33999633789062,2.75,150.16549682617188,8.030192375183105
2016-01-06,128.40936279296878,39.02771759033203,47.90789031982422,85.30000305175781,94.8494110107422,35.797367095947266,91.0199966430664,2.509999990463257,146.19287109375,7.7529964447021475
